5128418,"דולפין אג\"ח סולידית"
5122239,"ילין לפידות 20/80 צמיחה"
5116082,"קסם אזימוט אג\"ח ללא מניות"
5116140,"מגדל אג\"ח מדינה"
5110879,"פסגות גלוב"
5123831,"סלע (!) אג\"ח כללי ללא מניות"
5112842,"מגדל אינפלציה   "
5123120,"מיטב שקלית עד שנתיים"
5128889,"הראל עוקבת תיק מס` 4 - בנק דיסקונט"
5125109,"אנליסט פיזור רחב 20/80"
5128111,"הראל Htf שקליות ריבית קבועה ממשלתיות"
5127105,"תמיר פישמן חיסכון נזיל עד שנתיים"
5122031,"פסגות שקלים עד שנתיים"
5119581,"פסגות מדינה-מדורג + 15%"
5114228,"פסגות (!) אג\"ח רכיב בטוחה-דירוג פנימי"
5122494,"אי.בי.אי. 20/80"
5122072,"פסגות אג\"ח תשואה כוללת "
5115688,"AA+  קסם אקסלנס אג\"ח בנקים "
5109160,"קסם אקסלנס קונצרני שקלי TOTAL RETURN "
5110887,"פסגות שקלית ארוכה 2 + שנים ללא מניות"
5109137,"פיטנגו אג\"ח כללי "
5107883,"אקסיומה אג\"ח + 30%"
5130356,"ילין לפידות (!) קונצרני ישראל"
5128129,"הראל Htf שקליות ממשלתיות "
5131438,"מגדל דיקלה סין "
5109012,"פסגות 10/90 "
5121280,"מיטב (!) 10/90 - בניהול ממוקד"
5111604,"פסגות אקטיבית 10/90 "
5131370,"מגדל שקלית 1-2 שנים"
5115498,"מיטב שקלית"
5105069,"מיטב תיק אג\"ח ללא מניות "
5120126,"ילין לפידות 10/90 תיק אג\"ח חו\"ל ומניות"
5106562," FOREST (!) אגם"
5125315,"הראל Htf  אינדקס מניות ישראל 100 - EW"
5107420,"אי.בי.אי. עד 3 שנים 20/80"
5122221,"ילין לפידות קונצרני + 10%"
5112669,"מגדל אג\"חA ‎‏ ומעלה - עד 3 שנים"
5113485,"מגדל 20/80  פרימיום "
5115225,"אנליסט שקלית מנוהל ללא מניות   "
5102827,"פסגות (!) בטא שקלי ללא מניות"
5111307,"מיטב עוקבת תיק 2 בנק דיסקונט "
5128012,"אלטשולר שחם ממשלת ארה\"ב עד שנתיים נקובה ב-$"
5129937,"מור A ומעלה עד 4 שנים "
5120563,"PTF תל בונד ריבית משתנה"
5118914,"קסם אקסלנס (!) בונד משתנה"
5103429,"פסגות פלטינום  20/80 "
5126230,"אי.בי.אי. גיא 20/80"
5118617,"ילין לפידות 25/75"
5120886,"מיטב אג\"ח בניהול ממוקד"
5115449,"טופ אלפא (!) אג\"ח ללא מניות "
5130216,"ילין לפידות 5/95"
5123955,"מיטב אג\"ח ישראל"
5106778,"איילון מדינה + 10%"
5125364,"MTF מחקה‏ תל בונד שקלי 5-15 "
5114582,"פסגות מגמת ריבית 20/80"
5125976,"ילין לפידות עוקבת תיק 3 בנק דיסקונט "
5102926,"מגדל עוקבת תיק 2 הבנק הבינלאומי"
5131057,"מגדל אג\"ח ומניות עד 10%"
5114731,"פסגות (!) תיק שקלי "
5114848,"קסם אקסלנס (!) אג\"ח גלובלי נקוב $"
5130208,"ילין לפידות מדינה 15/85"
5117999,"פסגות עוקבת תיק 3 בנק דיסקונט"
5108675,"פסגות פוטנציאל אג\"ח"
5118963,"אנליסט פיזור רחב 10/90"
5102090,"מיטב (!) ריבית משתנה "
5121025,"קסם KTF תל בונד ריבית משתנה"
5109061,"פסגות (!) שקלים 1-4 שנים "
5109863,"קסם אקסלנס אג\"ח + 15%"
5100839,"פסגות תיק אג\"ח + 10% "
5108428,"סיגמא (!) אג\"ח חברות"
5122551,"הראל Htf תל בונד ריבית משתנה"
5117445,"אלטשולר שחם GSE  מחקר קונצרני"
5108048,"סיגמא שקלית מנוהלת "
5102215,"מגדל אג\"ח חו\"ל לפדיון 2025"
5110408,"פסגות (!) תיק אג\"ח"
5122973,"MTF מחקה שקליות ריבית קבועה ממשלתיות 2-5 שנים "
5122924,"MTF מחקה‏ S&P 500 Dividend Aristocrats  "
5103114,"פסגות צמודה + 10%"
5120241,"אי.בי.אי. מחקה תל בונד ריבית משתנה"
5116330,"MTF מחקה‏ תל בונד ריבית משתנה "
5116009,"הראל שקלית ממשלתית   "
5120845,"תכלית  TTF תל בונד ריבית משתנה "
5112107,"פסגות מדינה ומניות"
5107800,"אלטשולר שחם אג\"ח מדינה + 10% "
5131073,"מגדל (!) מק\"מ פלוס ללא מניות"
5105713,"מיטב (!) אגד חוץ נקוב $"
5115431,"אלטשולר שחם  מק\"מ פלוס "
5120381,"רוטשילד (!) אג\"ח ללא מניות"
5102157,"רוטשילד תיק אג\"ח + 30%"
5125968,"ילין לפידות 15/85"
5124680,"הראל אג\"ח מדורג גבוה + 10%"
5105754,"פסגות (!) אג\"ח חברות ללא מניות"
5116181,"MTF מחקה אג\"ח ממשלתיות "
5118393,"תכלית TTF אג\"ח ממשלתי כללי"
5113428,"קסם  KTF אג\"ח ממשלתי כללי"
5113048,"אי.בי.אי (!) ריבית משתנה "
5107321,"סיגמא בונד שקלי A ומעלה"
5117262,"הראל Htf שקליות ריבית קבועה ממשלתיות 2-5 שנים"
5125448,"ילין לפידות תיק אג\"ח + 10%"
5105382,"אילים תיק אג\"ח + 10%"
5125372,"MTF מחקה‏ תל בונד שקלי 0-3‏ "
5117932,"מגדל אג\"ח חברות מדורג "
5116488,"ילין לפידות 20/80 "
5118534,"פסגות (!) אג\"ח דולר"
5112008,"פסגות מדינה-מדורג שקלי"
5116553,"אפסילון אג\"ח מדינה + 10%"
5123138,"מיטב אג\"ח "
5111422,"PTF שקליות ריבית קבועה ממשלתיות 2-5 שנים "
5113444,"קסם KTFי שקליות ריבית קבועה ממשלתיות 2-5 שנים"
5113022,"אי.בי.אי. מחקה שקליות ריבית קבועה ממשלתיות 2-5 שנים"
5117007,"הראל Htf משולבת אג\"ח ישראל שקלי חודשי"
5108857,"תכלית TTF שקליות ריבית קבועה ממשלתיות 2-5 שנים "
5114913,"ילין לפידות שקלית פלוס"
5112271,"PTF אג\"ח ממשלתי כללי"
5112479,"קסם אקסלנס אג\"ח דולר בינלאומי"
5119425,"אי.בי.אי. (!) אג\"ח חברות"
5109756,"מור שקלית מדינה ללא מניות"
5106745,"רוטשילד אג\"ח + 10% "
5100581,"קסם אקסלנס מדינה שקלי – A  ומעלה"
5105648,"קסם אקסלנס קונצרני A ומעלה"
5118153,"פסגות ריבית משתנה ללא מניות "
5121900,"אי.בי.אי. סל ריבית משתנה מאוזן + 10% מגודר מט\"ח"
5118922,"קסם אקסלנס (!) שקל עד שנתיים ללא מניות"
5101811,"איילון שקלית פלוס"
5116132,"מגדל אג\"ח חו\"ל לפדיון 2024 נקובה $"
5109996,"פסגות מדינה-מדורג ‏AA‏ + 10%"
5125216,"אלפי בנדק 10/90"
5119672,"אנליסט (!) פיזור רחב ללא מניות"
5122825,"אלטשולר שחם עוקבת תיק 3 בנק דיסקונט"
5128665,"אי.בי.אי. עוקבת תיק 3 בנק דיסקונט"
5130612,"סיגמא אג\"ח ישראל"
5101621,"פסגות אג\"ח עולמי מדורג"
5111026,"אלטשולר שחם ריבית משתנה"
5123476,"אפסילון אג\"ח מדינה עד 5 שנים ללא מניות"
5110085,"אלטשולר שחם תל בונד"
5116975,"ומעלה A אלטשולר שחם אג\"ח קונצרני 1-4 שנים"
5118146,"פסגות תיק השקעות גמיש"
5117908,"מגדל שקלית 1-2 שנים פלוס"
5114905,"ילין לפידות +10 ריבית משתנה "
5110804,"פסגות אלפא שקלית ללא מניות"
5122338,"פסגות תיק מנייתי"
5120589,"פסגות אג\"ח אקטיבי"
5100565,"הראל שקלית ארוכה "
5121140,"אנליסט כספית ללא נע\"מ "
5119839,"אי. בי. אי. (!) אג\"ח חו\"ל מנוטרלת מט\"ח"
5125281,"הראל חושן"
5114558,"קסם אקסלנס 5-95"
5105614,"רוטשילד 10/90- נקובה $"
5102991,"מגדל כספית שקלית"
5116454,"פסגות שקלית 1-3 שנים"
5112867,"פסגות שקלית מנוהלת פלוס ללא מניות"
5115621,"מור מק\"מ פלוס  "
5119813,"מור כספית "
5122353,"מגדל כספית מגמת ריבית"
5123898,"מיטב כספית"
5129903,"מגדל עוקבת מרכיב אג\"ח – תיק 3 הבנק הבינלאומי"
5115092,"ילין לפידות תיק השקעות + 15%"
5104807,"מגדל 20/80"
5124805,"מור תיק השקעות"
5120852,"אנליסט כספית "
5105820,"אלטשולר שחם כספים תרומה למען הקהילה"
5130075,"אנליסט מדינה – AA ומעלה"
5122478,"PTF‏ אינדקס ‏‎ AAומעלה מאוזן"
5116660,"הראל  שנהב"
5119748,"פסגות Long Run "
5119243,"ילין לפידות (!) 10/90 צמיחה"
5114178,"אילים אג\"ח A ומעלה – מגובה בביטחונות"
5112933,"איילון שקל ואג\"ח מדורגות"
5122585,"קסם אקסלנס כספית לריבית עולה"
5108105,"פסגות פרימיום "
5116470,"קסם אקסלנס תיק השקעות ללא מניות"
5113402,"קסם KTFי מק\"מ"
5125026,"ילין לפידות 10/90 ערך"
5121710,"ילין לפידות (!) אג\"ח חו\"ל נקוב $"
5111265,"PTF מק\"מ"
5109053,"פסגות Dollar Plus"
5115803,"אנליסט חסכון סולידי עד שנתיים"
5107651,"מיטב חושן"
5119359,"מיטב תיק עד שנתיים"
5123245,"קסם אקסלנס עוקבת תיק 3 בנק דיסקונט"
5112941,"איילון מדינה + 20%"
5118096,"קסם אקסלנס אג\"ח נדל\"ן חשיפה לאמריקה -חברות "
5101571,"מגדל דיקלה שקלים ארוכים"
5103726,"קסם אקסלנס תיק + 20% - אגד חוץ"
5130414,"פרופאונד אג\"ח מדורגות (!)"
5120407,"מגדל תיק השקעות ללא מניות"
5120894,"אנליסט אג\"ח חברות + 30%"
5129382,"שופן אג\"ח גלאט בפקוח ועד ההלכה של הגר\"ש ואזנר והגר\"נ קרליץ"
5118906,"פסגות ממוקדת 20/80"
5104385,"איילון עוקבת תיק 2 הבנק הבינלאומי"
5130810,"פסטרנק שהם 30/70"
5110564,"אלטשולר שחם תיק השקעות ללא מניות"
5130141,"תכלית TTF China Dragon Golden Nasdaq מנוטרלת מט\"ח"
5126420,"כוון גמישה"
5130166,"תכלית TTF תל בונד שקלי 8-0"
5130174,"תכלית TTF תל בונד שקלי 22-2"
5130158,"תכלית TTF תל בונד צמודות AAA-A"
5130125,"תכלית TTF תל בונד לא צמודות"
5130133,"תכלית TTF תל בונד שקלי 2-8"
5127410,"MTF מחקה Bluestar Fintech"
5127774,"הראל תיק אג\"ח - נקובה $"
5128871,"הראל עוקבת תיק מס` 3 - הבנק הבינלאומי"
5128368,"ילין לפידות מניות ערך "
5111968,"פסגות 10/90 פלוס"
5127246,"אנליסט עוקבת תיק 3 בנק דיסקונט"
5117502,"ילין לפידות מד\"פ + 10% "
5112982,"אי.בי.אי. מחקה מק\"מ"
5112685,"MTF מחקה‏ מק\"מ "
5117866,"MTF מחקה‏ צמודות מדד ממשלתיות "
5101910,"פסגות אג\"ח דולר ארה\"ב מנוהלת מח\"מ "
5125737,"אילים עוקבת תיק 2 הבנק הבינלאומי"
5122643,"קסם KTF משולבת אגח כללי ישראל (85%) ומניות (15%) חודשי"
5111620,"אי.בי.אי. שקל קצר"
5115035,"אלטשולר שחם  שקלית בינונית"
5117122,"קסם אקסלנס שקלית ממשלתית טהורה  "
5121421,"MTF מחקה‏ משולבת מק\"מ (60%) קונצרני שקלי (40%) חודשי"
5122999,"15% + LV   ילין לפידות תיק "
5124417,"תכלית TTF אינדקס קונצרני מדורג 5+ שנים"
5115332,"מגדל 10/90 תיק עד 3 שנים "
5128103,"הראל Htf שקליות ריבית משתנה ממשלתיות"
5117163,"קסם אקסלנס מק\"מ טהור מתגלגל "
5113386,"קסם KTFי צמודות מדד ממשלתיות"
5110713,"פסגות ת\"א 90 ויתר"
5117080,"MTF מחקה‏ משולבת שקליות ר.קבועה ממשלתיות 2-5 (75%) תל בונד שקלי (25%) חודשי"
5117296,"ילין לפידות שקלית 1-4 שנים"
5110705,"פסגות ניהול השקעה בחברות"
5126321,"קסם אקסלנס מדינה + 10%"
5121587,"מור 10/90"
5101480,"אפסילון עוקבת תיק 3 בנק דיסקונט "
5112461,"MTF מחקה‏ שקליות ריבית משתנה ממשלתיות "
5112990,"אי.בי.אי. מחקה שקליות ריבית משתנה ממשלתיות"
5105994,"אפסילון עוקבת תיק 2 הבנק הבינלאומי "
5113097,"פסגות (!) אג\"ח ישראל ללא מניות"
5129499,"מגדל עוקבת מרכיב אג\"ח – תיק 2 הבנק הבינלאומי "
5124185,"אנליסט אלפא ביתא 20/80"
5121561,"MTF מחקה‏ משולבת שקליות ממשלתיות (50%) קונצרני (50%) חודשי"
5127790,"הראל כספית מגמת ריבית"
5112719,"אפסילון 10/90 מניות דיבידנד"
5114384,"קסם KTF משולבת אגח כללי ישראל (90%) ומניות (10%) חודשי"
5104930,"אפסילון !  אג\"ח פרימיום "
5110770,"פסגות שקלית 10/90"
5129838,"קסם KTF אינדקס Bullet דולר 2023"
5115886,"ילין לפידות עד 3 שנים 10/90 "
5124409,"תכלית TTF (!) אינדקס קונצרני HY-BBB"
5118633,"מור (!) תיק אג\"ח מנוהל"
5127881,"פסגות כספית פטורה"
5117700,"איילון כספית"
5103510,"אי.בי.אי. כספית פטורה"
5520028,"מיטב (!) קונצרני ללא מניות "
5119466,"מור מניות ישראל"
5115571,"קסם אקסלנס תיק שקלי"
5112636,"פסגות אג\"ח ניהול מבוקר ללא מניות"
5108899,"ילין לפידות (!) אג\"ח לא מדורג + 10%   "
5115704,"ילין לפידות 10/90"
5125877,"מור תיק אג\"ח + 10%"
5119821,"מור 15/85"
5116983,"אלטשולר שחם אג\"ח ממשלתי ללא מניות"
5119763,"הראל Htf משולבת מדינה (90%) מניות ישראל-חול (10%) חודשי"
5129614,"אנליסט אלפא ביתא 30/70"
5118518,"פסגות כספית ממוקדת"
5115712,"ילין לפידות שקל ממוקדת   "
5129408,"הראל כספית ניהול נזילות"
5119409,"הראל כספית שקלית"
5112081,"פסגות אג\"ח מדינה + 10%"
5104955,"רוטשילד מדינה + 10%"
5113121,"הראל Htf משולבת מדינה חודשי"
5119730,"פסגות ספיר נקובה $"
5122809,"טרגט אניגמה מניות אירופה"
5106596,"הראל שקלית סולידית"
5121579,"מור ריבית משתנה"
5121819,"הראל Htf משולבת ממשלתיות חודשי"
5119623,"MTF מחקה משולבת ממשלתי (90%) מניות (10%) חודשי מנוטרלת מט\"ח"
5110762,"פסגות אלפא אג\"ח + 20%"
5104419,"מגדל אג\"ח ממשלתי ללא חברות"
5120647,"אי.בי.אי. מדינה פלוס A ומעלה"
5128897,"הראל שהם אג\"ח ללא מניות"
5100318,"קסם אקסלנס מדינה ללא מניות"
5126602,"אפסילון עוקבת מרכיב אג\"ח תיק 3 הבנק הבינלאומי "
5107305,"אי.בי.אי מק\"מ"
5131479,"מגדל אג\"ח מדינה פלוס"
5118310,"אי.בי.אי. 10/90 "
5102710,"מגדל 10/90 "
5118526,"פסגות אג\"ח מדינה ממוקדת"
5126008,"מיטב עוקבת תיק 1 בנק דיסקונט"
5111869,"הראל מגמת ריבית"
5122528,"אלטשולר שחם עוקבת תיק 2 בנק דיסקונט"
5123542,"רוטשילד  SELECT עד 30% מניות "
5118294,"פסגות כספית"
5118450,"MTF מחקה‏ משולבת אג\"ח ישראל (90%) מניות חו\"ל (10%) חודשי מנוטרלת מט\"ח "
5128350,"ילין לפידות (!) אג\"ח ישראל"
5119714,"אי.בי.אי. מחקה משולבת ממשלתי (90%) מניות (10%) חודשי"
5119078,"מור מדינה מנוהלת + 10% "
5120084," PTF משולבת ממשלתי 0-2 שנים (50%) ממשלתי 5+ שנים (50%) חודשי"
5128160,"פסגות כספית שקלית"
5111257,"פסגות מדינה-מדורג ללא מניות"
5114210,"פסגות (!) אגד חוץ אגח ופקדונות - $ "
5115894,"הראל תיק סולידי ללא מניות "
5120340,"הראל עוקבת מרכיב נזילות - הבנק הבינלאומי"
5120068,"ילין לפידות (!) אג\"ח קונצרני"
5122841,"MTF מחקה‏ משולבת שקליות ר.קבועה ממשלתיות (50%) מדדיות ממשלתיות (50%) חודשי"
5118641,"מור מדינה מנוהלת   "
5108345,"אפסילון עוקבת תיק 1 בנק דיסקונט"
5131131,"מגדל מדינה פלוס A ומעלה"
5110309,"קסם אקסלנס מדינה - AA ומעלה"
5130570,"סיגמא אג\"ח מדורג ללא מניות"
5106158,"איילון (!) אג\"ח חברות ללא מניות"
5122718,"מור סולידית"
5117627,"אי.בי.אי. מחקה משולבת ממשלתי חודשי"
5106737,"רוטשילד שקל פלוס ללא מניות "
5103254,"מגדל מדדית"
5110176,"הראל מעורבת"
5125455,"ילין לפידות מדינה – AA ומעלה"
5123880,"מיטב אג\"ח מדורגות ללא מניות"
5113287,"פסגות שכבות אג\"ח ללא מניות   "
5118005,"אלטשולר שחם תיק סולידי ללא מניות"
5119904,"PTF משולבת אג\"ח ישראל (100%) חודשי"
5100110,"הראל שקלית ללא מניות "
5129549,"MTF מחקה אינדקס אג\"ח במינוף פיננסי נמוך"
5121272,"מיטב מדינה "
5122726,"מור 20/80 "
5108402,"אלטשולר שחם עוקבת תיק 2 הבנק הבינלאומי"
5120001,"אושן יצירה (!) תיק אג\"ח ללא מניות"
5124706,"הראל (!) תל בונד דולר ללא מניות פלוס"
5104823,"הראל נבחרת 10/90"
5104393,"אי.בי.אי אגח $בינלאומי !"
5122007,"תכלית ISE Cyber Security TTF מנוטרלת דולר"
5112727,"אפסילון עוקבת תיק 2 בנק דיסקונט"
5118138,"פסגות Bond Picking "
5103767,"מיטב עוקבת תיק 1 הבנק הבינלאומי"
5117668,"איילון תיק השקעות ללא מניות"
5123005,"ילין לפידות תיק LV"
5118369,"ילין לפידות מדינה ללא מניות"
5130232,"אושן יצירה אג\"ח ללא מניות"
5115258,"רוטשילד SELECT עד 20% מניות"
5119979,"אושן יצירה 10/90 "
5102959,"מגדל אפיקים 20/90"
5119599,"ילין לפידות עוקבת תיק 2 בנק דיסקונט"
5113683,"מגדל אג\"ח מדינה + 15%"
5120910,"אנליסט אג\"ח מדינה + 10% "
5115365,"הראל 10/90 (!) פלטינום"
5100383,"מיטב מדורגות A ומעלה"
5118229,"קסם KTF משולבת אגח כללי ישראל (65%) וקונצרני ישראל (35%) חודשי"
5125893,"מור עוקבת תיק 3 בנק דיסקונט"
5119144,"אנליסט מניות חו\"ל"
5118377,"ילין צמוד קצר"
5115324,"מגדל מדינה בניהול שמרני"
5106125,"רוטשילד אג\"ח מדינה ללא מניות "
5123286,"אילים 10/90"
5106547,"מגדל אג\"ח לפדיון עד 2023"
5117346,"תכלית TTF משולבת אגח ממשלתי קונצרני (85%) מניות (15%) מנוטרלת מט\"ח חודשי"
5118849,"הראל מניות ישראל "
5118088," ילין לפידות TOTAL RETURN (!)"
5116405,"מיטב תיק השקעות סולידי"
5119565,"פסגות שווקים מתעוררים ‏Index Plus‏ - מנוטרלת מט\"ח"
5131172,"מגדל מדד"
5124045,"סיגמא (!) אג\"ח דולר בינלאומי"
5121843,"MTF מחקה STOXX Europe 600  "
5113782,"הראל (!) בונד + 10% - נקוב $ אגד חוץ"
5125901,"מור אג\"ח חברות "
5114780,"מיטב (!) מדינה מנוהלת"
5120829,"תכלית TTF משולבת ממשלתי כללי (65%) קונצרני (35%) חודשי"
5108733,"פסגות ‏High Yield (!) פלוס"
5130323,"איילון  מימון ואשראי חוץ בנקאי"
5110226,"פסגות (!) תיק קרנות ללא מניות – אגד ישראלי"
5116926,"מגדל‎ ‎צמודה"
5124458,"תכלית TTF (!) אינדקס אג\"ח ישראל ר.קבועה"
5127212,"מוניטר גמישה"
5106422,"הראל  נבחרת 20/80"
5129879,"MTF מחקה אינדקס אג\"ח A-AA לפירעון 2023 "
5115993,"הראל תיק ממוקד הנפקות פלוס "
5106869,"הראל אופטימום גלובלי"
5120662,"אי.בי.אי. אג\"ח פלוס חו\"ל 10/90 "
5127717,"קסם עוקבת תיק 2 בנק דיסקונט"
5231055,"הראל (!) נבחרת אג\"ח"
5123450,"אנליסט עוקבת תיק 2 בנק דיסקונט"
5117841,"הראל עוקבת תיק מס` 2 - הבנק הבינלאומי"
5108279,"קסם אזימוט שקלית מדינה מנוהלת"
5110655,"הראל בונד מדורג נקובה $"
5108238,"קסם אקסלנס אג\"ח + 10"
5114632,"אי.בי.אי. מדינה + 10%"
5117312,"ילין לפידות עוקבת תיק 2 הבנק הבינלאומי"
5104831,"מגדל  עוקבת תיק 1 הבנק הבינלאומי"
5103585,"מגדל אג\"ח $ בינלאומי – נקובה דולר "
5114392,"ילין לפידות  עוקבת תיק 1 הבנק הבינלאומי"
5115738,"הראל Htf משולבת אג\"ח ישראל (80%) מניות ישראל-חול (20%) חודשי"
5129143,"הראל אמלפי"
5110721,"פסגות אג\"ח חברות מדורגות + 30%"
5128384,"אנליסט (!) אג\"ח קונצרני "
5125885,"מור עוקבת תיק 1 בנק דיסקונט "
5112735,"אפסילון תיק סולידי"
5115753,"קסם אקסלנס ממשלתית ללא מניות - קרן נאמנות"
5119086,"מור תיק אג\"ח מנוהל + 30%"
5109848,"אפסילון IM ארה\"ב נקוב $"
5129036,"קסם KTF תל בונד-דולר"
5113469,"קסם אקסלנס מדינה פלטינום"
5125992,"הראל (!) אג\"ח מדורג - רכיב בטוחה"
5129424,"הראל Htf אינדקס לפדיון 2024 (מתגלגל כל 6 שנים)"
5123351,"MTF מחקה (!) אינדקס HY-BBB "
5103361,"קסם אקסלנס אג\"ח מדינה"
5104377,"הראל אג\"ח מדינה ללא מניות "
5111935,"ילין לפידות אג\"ח מדורג ללא מניות "
5128194,"הראל Htf משולבת אג\"ח ישראל (90%) ומניות (10%) חודשי"
5119706,"אי.בי.אי. סל 10/30/60 מגודרת מט\"ח"
5129127,"קסם S&P 500 Bond Mega 30 Investment Grade 3-5 Year KTF"
5113642,"איילון שקלית 2+ שנים"
5124524,"תכלית STOXX Europe 600 TTF "
5128806,"אלטשולר שחם עוקבת תיק 4 בנק דיסקונט"
5115514,"סיגמא אג\"ח ישראל + 20%"
5105143,"מיטב (!) בונד A – רכיב בטוחה"
5115787,"ילין לפידות מדינה + 10%"
5119060,"ילין לפידות עוקבת תיק 1 בנק דיסקונט"
5121876,"טרגט אניגמה עוקבת תיק 1 בנק דיסקונט"
5127709,"MTF מחקה תל בונד שקלי"
5126214,"אי.בי.אי. גבע אג\"ח חברות מנוהלת"
5127659,"MTF מחקה DAX 30  מנוטרלת מט\"ח"
5126586,"אי.בי.אי. שקלים ללא מניות"
5126719,"מגדל אפיקים צמודה"
5101795,"איילון 10/90 פרימיום"
5121504,"MTF מחקה‏ משולבת אג\"ח ישראל (75%) מניות (25%) חודשי מנוטרלת מט\"ח"
5103809,"איילון עוקבת תיק 2 בנק דיסקונט"
5118054,"קסם KTFי צמודות מדד ממשלתיות 5-10 שנים"
5122247,"הראל גביש תיק השקעות עד 20%"
5117833,"PTF צמודות מדד ממשלתיות 5-10 שנים"
5104252,"קסם אקסלנס עוקבת מרכיב נזילות הבנק הבינלאומי"
5129176,"איילון עוקבת תיק מרכיב הנזילות - הבנק הבינלאומי "
5113568,"הראל בונד נקובה ב- $"
5125935,"הראל עוקבת תיק מס` 2 - בנק דיסקונט "
5126479,"אי.בי.אי. (!) נוגה 25/75"
5111273,"הראל נבחרת מניות"
5119417,"אי.בי.אי. 15/85"
5129366,"ילין לפידות עוקבת מרכיב אג\"ח תיק 3 הבנק הבינלאומי"
5100748,"פסגות אג\"ח מדינה ללא מניות "
5111224,"פסגות קונצרני שקלי"
5116314,"ילין לפידות (!) מד\"פ "
5116934,"אנליסט מודל דירוג פנימי"
5113303,"קסם KTF תל בונד 40 "
5103957,"מגדל עוקבת תיק 1 בנק דיסקונט"
5120951,"קסם אזימוט תיק מנוהל 20%"
5100722,"פסגות ת\"א Stock Picking "
5113261,"פסגות עוקבת תיק 1 בנק דיסקונט"
5125158,"קסם Dax 30 KTF מנוטרלת מט\"ח"
5127782,"הראל עוקבת תיק מס` 1 - בנק דיסקונט"
5110580,"איביאי אג\"ח ללא מניות !  "
5120704,"סיגמא (!) אג\"ח דינמית ללא מניות"
5113071,"PTF תל בונד שקלי"
5127501,"הראל Htf Dax 30 - מנוטרלת מט\"ח "
5114624,"איילון מדינה פרימיום"
5110523,"אנליסט  אג\"ח!"
5127816,"רוטשילד אג\"ח כללי ממוקדת A ומעלה + 10%"
5117288,"הראל Htf תל בונד שקלי"
5126941,"אילים שקלית מנוהלת "
5125075,"תכלית TTF אינדקס אג\"ח חב` ריאליות שקלי "
5123237,"סיגמא אג\"ח מדינה + 10%"
5130430,"פרופאונד 20/80"
5125711,"אילים עוקבת תיק 2 בנק דיסקונט"
5109749,"מור מעשר אג\"ח "
5125653,"סיגמא אג\"ח לפדיון עד 12/2023"
5128210,"הראל Htf ימשולבת אג\"ח ישראל (85%) מניות ישראל-חול (15%) חודשי מנוטרלת מט\"ח"
5122114,"הראל לשם"
5114319,"אי.בי.אי. מחקה תל בונד שקלי"
5116785,"הראל Htfי צמודות מדד ממשלתיות 5-10 שנים"
5114491,"תכלית TTFתל בונד שקלי"
5115977,"הראל אג\"ח ישראל ‏"
5107313,"איביאי מק\"מ פלוס"
5118062,"פסגות עוקבת תיק 1 הבנק הבינלאומי"
5115597,"קסם KTF תל בונד מאגר"
5107743,"אינטראקטיב ישראל (!)י 10/90 "
5111802,"הראל ממשלתי ללא מניות"
5114566,"KTF קסם תל בונד שקלי"
5112404,"MTF מחקה‏ תל בונד 40 "
5114327,"אי.בי.אי. מחקה תל בונד 40"
5129010,"קסם KTF תל בונד-צמודות AA-AAA "
5101829,"איילון עוקבת תיק 1 – בנק דיסקונט"
5127006,"קסם אזימוט מניות דיבידנד"
5128483,"פורטה (!) אג\"ח כללי"
5119383,"תכלית TTF  צמודות מדד ממשלתיות 5-10 שנים "
5115118,"אי.בי.אי. מחקה צמודות מדד ממשלתיות 5-10 שנים"
5121801,"הראל Htf משולבת אג`ח ישראל (75%) מניות ישראל-חול (25%) חודשי מנוטרלת מט\"ח"
5129911,"הראל עוקבת מרכיב אג\"ח תיק 2 הבנק הבינלאומי "
5117130,"הראל אג\"ח בינלאומי עד 20% מט\"ח"
5116942,"אפסילון אג\"ח מדורג ללא מניות"
5129663,"הראל Htf אינדקס אג\"ח תזרימיות A ומעלה"
5103056,"קסם אקסלנס מודל ללא מניות "
5117460,"הראל מנוהלת 15% "
5108220,"קסם אקסלנס עוקבת מרכיב אג\"ח – תיק 2 הבנק הבינלאומי"
5116025,"קסם אקסלנס (!) אג\"ח מדינות-נקובה $"
5119953,"ילין לפידות A ומעלה עד 4 שנים "
5124763,"רוטשילד 20/80"
5125919,"מור 25/75"
5116561,"אפסילון  אג\"ח גלובלי"
5100771,"הראל סקטורים עולמי עד 30% מט\"ח"
5128533,"פורטה אג\"ח חו\"ל "
5111356,"הראל שקלים ומדורגות ללא מניות"
5127667,"MTF מחקה S&P 500 Bond Mega 30 Investment Grade 3-5 Year  "
5112743,"אפסילון אג\"ח מדורג A ומעלה עד 4 שנים"
5100193,"אילים תיק אג\"ח  + 30%"
5128095,"הראל Htf תל בונד מאגר"
5114434,"מיטב עוקבת תיק מרכיב הנזילות הבנק הבינלאומי"
5104732,"קסם אקסלנס אג\"ח מדורג ללא מניות"
5128558,"אושן יצירה (!) אג\"ח בינלאומי לפדיון עד 12/2023"
5119664,"קסם אקסלנס צמוד בינוני"
5125612,"קסם KTFי STOXX Europe 600"
5104518,"תמיר פישמן עוקבת תיק 2 בנק דיסקונט"
5113709,"אנליסט עוקבת תיק 2 הבנק הבינלאומי"
5119961,"ילין לפידות (!) אג\"ח חו\"ל"
5125661,"סיגמא עוקבת תיק 2 בנק דיסקונט "
